site_id,month,days_ar,denial_rate
S087,2019-10-01,15.0,3.99
S087,2019-11-01,15.0,4.57
S087,2019-12-01,16.64,3.59
S087,2020-01-01,15.47,4.2
S087,2020-02-01,17.35,4.22
S087,2020-03-01,18.32,4.09
S087,2020-04-01,15.62,3.98
S087,2020-05-01,16.73,4.09
S087,2020-06-01,15.0,4.06
S087,2020-07-01,15.0,3.77
S087,2020-08-01,20.1,5.08
S087,2020-09-01,17.21,5.01
S087,2020-10-01,19.89,4.73
S087,2020-11-01,23.02,4.86
S087,2020-12-01,22.11,4.91
S087,2021-01-01,21.78,4.98
S087,2021-02-01,22.17,5.09
S087,2021-03-01,20.0,5.27
S087,2021-04-01,23.06,5.0
S087,2021-05-01,22.84,4.56
S087,2021-06-01,24.4,4.81
S087,2021-07-01,20.29,4.4
S087,2021-08-01,19.81,5.0
S087,2021-09-01,21.06,4.8
S087,2021-10-01,20.59,4.47
S087,2021-11-01,18.33,4.63
S087,2021-12-01,21.15,5.15
S087,2022-01-01,22.97,5.47
S087,2022-02-01,25.04,4.96
S087,2022-03-01,20.81,5.55
S087,2022-04-01,25.28,4.69
S087,2022-05-01,24.77,5.1
S087,2022-06-01,21.75,5.32
S087,2022-07-01,22.52,4.88
S087,2022-08-01,20.48,4.76
S087,2022-09-01,18.91,4.52
S087,2022-10-01,18.42,4.48
S087,2022-11-01,19.96,4.5
S087,2022-12-01,21.71,4.74
S087,2023-01-01,23.26,4.5
S087,2023-02-01,23.07,5.14
S087,2023-03-01,23.04,5.09
S087,2023-04-01,20.86,5.21
S087,2023-05-01,23.48,5.14
S087,2023-06-01,23.07,4.9
S087,2023-07-01,21.23,4.74
S087,2023-08-01,20.81,4.11
S087,2023-09-01,18.17,5.02
S087,2023-10-01,16.08,4.54
S087,2023-11-01,22.27,4.66
S087,2023-12-01,20.9,4.88
S087,2024-01-01,21.98,5.0
S087,2024-02-01,22.21,5.43
S087,2024-03-01,25.64,5.1
S087,2024-04-01,21.16,4.94
S087,2024-05-01,22.23,5.14
S087,2024-06-01,20.0,4.61
S087,2024-07-01,21.27,4.97
S087,2024-08-01,18.84,4.18
S087,2024-09-01,24.43,4.77
S087,2024-10-01,19.37,4.84
S087,2024-11-01,20.32,4.95
S087,2024-12-01,21.75,4.87
S088,2019-01-01,33.45,5.68
S088,2019-02-01,37.26,5.94
S088,2019-03-01,32.58,6.2
S088,2019-04-01,32.91,6.21
S088,2019-05-01,34.65,6.41
S088,2019-06-01,33.84,5.87
S088,2019-07-01,31.69,5.94
S088,2019-08-01,28.25,5.88
S088,2019-09-01,28.43,6.28
S088,2019-10-01,30.28,5.65
S088,2019-11-01,30.46,5.63
S088,2019-12-01,36.03,6.25
S088,2020-01-01,31.29,6.57
S088,2020-02-01,36.14,6.14
S088,2020-03-01,35.08,6.26
S088,2020-04-01,37.31,5.98
S088,2020-05-01,33.84,5.99
S088,2020-06-01,30.47,6.62
S088,2020-07-01,29.84,5.88
S088,2020-08-01,28.27,5.58
S088,2020-09-01,31.25,5.42
S088,2020-10-01,31.76,5.62
S088,2020-11-01,33.36,6.22
S088,2020-12-01,34.28,6.21
S088,2021-01-01,36.44,6.52
S088,2021-02-01,36.91,6.51
S088,2021-03-01,36.8,6.52
S088,2021-04-01,38.84,6.64
S088,2021-05-01,37.21,6.56
S088,2021-06-01,34.93,6.28
S088,2021-07-01,32.53,6.42
S088,2021-08-01,29.25,5.9
S088,2021-09-01,34.87,5.48
S088,2021-10-01,34.03,5.73
S088,2021-11-01,33.61,6.32
S088,2021-12-01,35.46,5.58
S088,2022-01-01,34.7,6.63
S088,2022-02-01,37.57,6.97
S088,2022-03-01,39.69,6.39
S088,2022-04-01,40.65,6.46
S088,2022-05-01,34.72,6.15
S088,2022-06-01,31.78,6.67
S088,2022-07-01,36.55,5.73
S088,2022-08-01,33.09,5.96
S088,2022-09-01,31.72,5.36
S088,2022-10-01,33.11,5.83
S088,2022-11-01,33.58,6.11
S088,2022-12-01,37.31,6.1
S088,2023-01-01,36.42,6.56
S088,2023-02-01,37.72,6.26
S088,2023-03-01,37.31,6.65
S088,2023-04-01,35.2,6.83
S088,2023-05-01,38.31,6.12
S088,2023-06-01,35.45,6.38
S088,2023-07-01,33.34,6.18
S088,2023-08-01,33.67,5.49
S088,2023-09-01,33.85,5.56
S088,2023-10-01,34.84,5.73
S088,2023-11-01,33.92,6.45
S088,2023-12-01,35.91,5.87
S088,2024-01-01,34.64,6.16
S088,2024-02-01,37.49,6.56
S088,2024-03-01,35.9,6.14
S088,2024-04-01,37.32,6.39
S088,2024-05-01,39.4,6.35
S088,2024-06-01,37.88,5.84
S088,2024-07-01,31.8,5.7
S088,2024-08-01,35.21,6.46
S088,2024-09-01,31.99,5.75
S088,2024-10-01,31.68,5.39
S088,2024-11-01,35.24,6.11
S088,2024-12-01,25.77,4.29
S089,2019-01-01,34.34,4.91
S089,2019-02-01,33.41,4.73
S089,2019-03-01,32.59,5.29
S089,2019-04-01,33.1,5.21
S089,2019-05-01,32.62,4.72
S089,2019-06-01,31.18,4.94
S089,2019-07-01,30.23,4.78
S089,2019-08-01,27.24,4.25
S089,2019-09-01,25.56,4.85
S089,2019-10-01,30.39,4.9
S089,2019-11-01,30.34,4.12
S089,2019-12-01,29.34,4.96
S089,2020-01-01,32.08,4.99
S089,2020-02-01,33.17,5.17
S089,2020-03-01,33.06,5.01
S089,2020-04-01,34.09,5.04
S089,2020-05-01,29.88,4.83
S089,2020-06-01,30.36,5.2
S089,2020-07-01,29.82,4.7
S089,2020-08-01,27.27,4.88
S089,2020-09-01,27.9,4.58
S089,2020-10-01,31.37,4.8
S089,2020-11-01,27.44,4.23
S089,2020-12-01,30.78,4.54
S089,2021-01-01,32.85,5.07
S089,2021-02-01,32.86,4.95
S089,2021-03-01,35.49,6.06
S089,2021-04-01,32.19,5.27
S089,2021-05-01,32.03,4.98
S089,2021-06-01,29.63,4.58
S089,2021-07-01,28.18,4.88
S089,2021-08-01,28.37,3.87
S089,2021-09-01,29.55,4.6
S089,2021-10-01,31.17,4.76
S089,2021-11-01,27.66,4.09
S089,2021-12-01,29.8,4.72
S089,2022-01-01,33.29,5.05
S089,2022-02-01,34.31,4.77
S089,2022-03-01,34.33,5.42
S089,2022-04-01,29.58,5.56
S089,2022-05-01,32.02,5.17
S089,2022-06-01,29.58,5.29
S089,2022-07-01,28.1,5.01
S089,2022-08-01,30.38,4.35
S089,2022-09-01,31.86,4.68
S089,2022-10-01,30.13,4.19
S089,2022-11-01,33.06,4.39
S089,2022-12-01,32.42,4.61
S089,2023-01-01,30.95,5.29
S089,2023-02-01,34.15,4.79
S089,2023-03-01,34.52,5.52
S089,2023-04-01,31.21,5.65
S089,2023-05-01,29.69,4.87
S089,2023-06-01,31.6,4.65
S089,2023-07-01,30.28,4.83
S089,2023-08-01,28.87,4.9
S089,2023-09-01,28.54,4.68
S089,2023-10-01,30.87,4.88
S089,2023-11-01,31.06,4.41
S089,2023-12-01,31.67,4.64
S089,2024-01-01,29.96,5.04
S089,2024-02-01,31.26,5.4
S089,2024-03-01,34.1,4.64
S089,2024-04-01,31.37,4.73
S089,2024-05-01,31.19,5.19
S089,2024-06-01,30.52,4.73
S089,2024-07-01,31.83,4.07
S089,2024-08-01,31.0,4.48
S089,2024-09-01,28.76,4.45
S089,2024-10-01,24.4,3.26
S089,2024-11-01,19.42,3.5
S089,2024-12-01,17.99,3.22
S090,2019-01-01,18.42,3.82
S090,2019-02-01,18.15,4.09
S090,2019-03-01,20.61,4.13
S090,2019-04-01,20.99,3.9
S090,2019-05-01,16.76,4.66
S090,2019-06-01,16.65,3.54
S090,2019-07-01,15.0,4.11
S090,2019-08-01,15.4,3.6
S090,2019-09-01,15.4,3.94
S090,2019-10-01,15.64,4.38
S090,2019-11-01,16.84,4.11
S090,2019-12-01,18.85,3.93
S090,2020-01-01,17.76,4.19
S090,2020-02-01,20.14,4.02
S090,2020-03-01,19.89,4.61
S090,2020-04-01,22.48,4.45
S090,2020-05-01,21.43,3.9
S090,2020-06-01,18.69,4.34
S090,2020-07-01,15.3,3.64
S090,2020-08-01,18.52,3.38
S090,2020-09-01,15.0,4.1
S090,2020-10-01,17.7,3.81
S090,2020-11-01,16.57,3.66
S090,2020-12-01,18.06,4.41
S090,2021-01-01,19.0,4.74
S090,2021-02-01,18.03,4.19
S090,2021-03-01,19.08,3.91
S090,2021-04-01,19.14,4.32
S090,2021-05-01,19.43,4.74
S090,2021-06-01,18.34,4.28
S090,2021-07-01,16.74,4.29
S090,2021-08-01,19.51,3.84
S090,2021-09-01,15.0,3.47
S090,2021-10-01,16.33,3.81
S090,2021-11-01,17.69,3.92
S090,2021-12-01,17.65,3.75
S090,2022-01-01,19.24,4.64
S090,2022-02-01,20.9,4.36
S090,2022-03-01,21.18,4.13
S090,2022-04-01,18.61,3.97
S090,2022-05-01,18.45,3.96
S090,2022-06-01,19.45,3.79
S090,2022-07-01,15.44,4.37
S090,2022-08-01,15.23,3.72
S090,2022-09-01,16.32,3.3
S090,2022-10-01,17.76,3.87
S090,2022-11-01,18.98,3.58
S090,2022-12-01,17.79,3.95
S090,2023-01-01,19.04,3.65
S090,2023-02-01,19.54,3.77
S090,2023-03-01,19.85,3.66
S090,2023-04-01,16.26,4.51
S090,2023-05-01,17.49,3.86
S090,2023-06-01,19.22,4.1
S090,2023-07-01,17.62,3.8
S090,2023-08-01,19.6,3.56
S090,2023-09-01,17.93,3.68
S090,2023-10-01,15.0,3.89
S090,2023-11-01,16.78,3.54
S090,2023-12-01,15.93,3.99
S090,2024-01-01,18.83,3.41
S090,2024-02-01,20.62,4.11
S090,2024-03-01,17.31,4.58
S090,2024-04-01,19.01,4.63
S090,2024-05-01,18.97,4.15
S090,2024-06-01,17.08,4.15
S090,2024-07-01,15.69,3.6
S090,2024-08-01,16.49,3.7
S090,2024-09-01,15.36,4.03
S090,2024-10-01,15.41,3.75
S090,2024-11-01,15.41,3.98
S090,2024-12-01,17.83,4.27
S091,2019-01-01,32.88,6.04
S091,2019-02-01,35.66,6.36
S091,2019-03-01,33.39,6.72
S091,2019-04-01,31.93,6.52
S091,2019-05-01,31.85,6.74
S091,2019-06-01,30.43,6.37
S091,2019-07-01,31.62,5.77
S091,2019-08-01,31.29,5.96
S091,2019-09-01,29.39,5.48
S091,2019-10-01,31.99,5.26
S091,2019-11-01,30.87,6.79
S091,2019-12-01,31.29,6.37
S091,2020-01-01,32.87,6.33
S091,2020-02-01,35.46,6.63
S091,2020-03-01,34.44,6.92
S091,2020-04-01,33.59,6.36
S091,2020-05-01,34.11,5.84
S091,2020-06-01,32.32,6.08
S091,2020-07-01,31.1,6.61
S091,2020-08-01,29.75,6.12
S091,2020-09-01,32.03,5.72
S091,2020-10-01,29.71,5.54
S091,2020-11-01,30.97,5.34
S091,2020-12-01,31.24,5.58
S091,2021-01-01,35.76,6.36
S091,2021-02-01,35.66,6.46
S091,2021-03-01,35.0,6.77
S091,2021-04-01,33.56,6.32
S091,2021-05-01,34.87,5.78
S091,2021-06-01,37.39,6.04
S091,2021-07-01,31.96,6.25
S091,2021-08-01,32.39,5.78
S091,2021-09-01,30.94,5.28
S091,2021-10-01,30.18,5.92
S091,2021-11-01,32.41,6.24
S091,2021-12-01,32.56,5.61
S091,2022-01-01,35.33,6.61
S091,2022-02-01,35.82,6.24
S091,2022-03-01,36.31,7.36
S091,2022-04-01,34.65,5.89
S091,2022-05-01,32.87,6.37
S091,2022-06-01,30.34,6.08
S091,2022-07-01,32.32,6.34
S091,2022-08-01,29.05,5.63
S091,2022-09-01,23.57,5.61
S091,2022-10-01,28.14,5.45
S091,2022-11-01,25.22,5.25
S091,2022-12-01,27.06,5.03
S091,2023-01-01,29.81,5.55
S091,2023-02-01,39.3,6.77
S091,2023-03-01,37.57,6.39
S091,2023-04-01,34.57,6.85
S091,2023-05-01,33.27,6.59
S091,2023-06-01,33.3,6.49
S091,2023-07-01,35.41,6.53
S091,2023-08-01,32.62,6.47
S091,2023-09-01,32.55,6.24
S091,2023-10-01,31.42,6.36
S091,2023-11-01,34.36,6.75
S091,2023-12-01,33.27,6.8
S091,2024-01-01,34.34,6.73
S091,2024-02-01,34.65,6.77
S091,2024-03-01,37.64,6.89
S091,2024-04-01,35.56,6.39
S091,2024-05-01,34.17,6.64
S091,2024-06-01,32.39,6.57
S091,2024-07-01,31.99,6.44
S091,2024-08-01,32.08,6.02
S091,2024-09-01,31.03,6.29
S091,2024-10-01,33.67,6.38
S091,2024-11-01,31.64,6.53
S091,2024-12-01,36.19,6.84
S092,2019-01-01,25.54,5.43
S092,2019-02-01,27.61,5.64
S092,2019-03-01,26.57,5.68
S092,2019-04-01,23.83,4.87
S092,2019-05-01,24.96,5.23
S092,2019-06-01,22.91,5.31
S092,2019-07-01,19.93,4.75
S092,2019-08-01,21.26,4.31
S092,2019-09-01,23.96,4.35
S092,2019-10-01,21.11,5.07
S092,2019-11-01,23.69,4.58
S092,2019-12-01,24.75,5.15
S092,2020-01-01,28.22,5.33
S092,2020-02-01,25.24,5.06
S092,2020-03-01,24.61,5.11
S092,2020-04-01,27.51,5.33
S092,2020-05-01,25.57,5.67
S092,2020-06-01,20.18,5.44
S092,2020-07-01,22.8,5.04
S092,2020-08-01,20.75,4.57
S092,2020-09-01,22.45,5.48
S092,2020-10-01,23.49,5.18
S092,2020-11-01,22.43,4.73
S092,2020-12-01,22.55,4.91
S092,2021-01-01,21.64,4.99
S092,2021-02-01,24.61,5.27
S092,2021-03-01,25.92,5.47
S092,2021-04-01,25.43,5.15
S092,2021-05-01,27.22,6.05
S092,2021-06-01,27.71,6.21
S092,2021-07-01,29.53,6.2
S092,2021-08-01,28.57,5.77
S092,2021-09-01,26.38,5.55
S092,2021-10-01,25.17,6.11
S092,2021-11-01,27.9,5.55
S092,2021-12-01,27.93,5.81
S092,2022-01-01,30.23,6.54
S092,2022-02-01,30.38,5.66
S092,2022-03-01,30.88,6.32
S092,2022-04-01,30.56,6.14
S092,2022-05-01,30.49,6.24
S092,2022-06-01,29.13,6.2
S092,2022-07-01,27.52,5.78
S092,2022-08-01,24.06,4.97
S092,2022-09-01,22.96,5.13
S092,2022-10-01,22.78,5.08
S092,2022-11-01,20.35,4.97
S092,2022-12-01,23.45,5.56
S092,2023-01-01,26.11,5.02
S092,2023-02-01,21.2,4.44
S092,2023-03-01,21.59,4.13
S092,2023-04-01,21.18,4.32
S092,2023-05-01,20.33,4.06
S092,2023-06-01,18.03,4.48
S092,2023-07-01,16.33,3.69
S092,2023-08-01,17.1,3.64
S092,2023-09-01,15.58,3.86
S092,2023-10-01,15.0,3.57
S092,2023-11-01,20.99,4.12
S092,2023-12-01,17.79,4.26
S092,2024-01-01,20.76,4.58
S092,2024-02-01,20.45,4.68
S092,2024-03-01,17.85,4.11
S092,2024-04-01,20.88,4.49
S092,2024-05-01,18.54,4.36
S092,2024-06-01,17.97,4.05
S092,2024-07-01,19.44,4.25
S092,2024-08-01,15.68,3.55
S092,2024-09-01,16.29,3.82
S092,2024-10-01,16.19,4.18
S092,2024-11-01,18.43,4.1
S092,2024-12-01,17.01,4.48
S093,2019-01-01,24.45,6.89
S093,2019-02-01,30.81,6.62
S093,2019-03-01,31.59,6.77
S093,2019-04-01,29.5,6.85
S093,2019-05-01,33.46,7.04
S093,2019-06-01,28.73,6.21
S093,2019-07-01,26.89,6.09
S093,2019-08-01,26.85,6.33
S093,2019-09-01,23.66,6.28
S093,2019-10-01,24.34,6.34
S093,2019-11-01,25.06,6.41
S093,2019-12-01,28.47,6.54
S093,2020-01-01,27.76,6.76
S093,2020-02-01,30.13,6.48
S093,2020-03-01,29.74,7.25
S093,2020-04-01,29.94,6.83
S093,2020-05-01,29.31,6.84
S093,2020-06-01,28.48,5.94
S093,2020-07-01,24.02,6.7
S093,2020-08-01,23.36,6.41
S093,2020-09-01,24.82,5.95
S093,2020-10-01,26.14,6.35
S093,2020-11-01,29.51,6.21
S093,2020-12-01,29.51,6.66
S093,2021-01-01,27.36,6.94
S093,2021-02-01,29.93,6.82
S093,2021-03-01,29.75,6.67
S093,2021-04-01,27.84,7.04
S093,2021-05-01,28.01,6.68
S093,2021-06-01,27.77,6.63
S093,2021-07-01,24.2,6.79
S093,2021-08-01,25.8,6.23
S093,2021-09-01,25.99,6.32
S093,2021-10-01,26.77,6.45
S093,2021-11-01,27.42,6.81
S093,2021-12-01,28.67,6.5
S093,2022-01-01,26.66,7.2
S093,2022-02-01,28.72,6.67
S093,2022-03-01,26.74,6.95
S093,2022-04-01,29.3,6.36
S093,2022-05-01,29.03,6.55
S093,2022-06-01,31.38,6.38
S093,2022-07-01,25.7,6.14
S093,2022-08-01,27.53,6.18
S093,2022-09-01,24.26,6.46
S093,2022-10-01,23.55,6.48
S093,2022-11-01,29.02,6.57
S093,2022-12-01,28.3,6.81
S093,2023-01-01,30.91,7.06
S093,2023-02-01,29.74,7.08
S093,2023-03-01,17.72,5.57
S093,2023-04-01,17.27,5.19
S093,2023-05-01,15.0,5.31
S093,2023-06-01,16.08,5.37
S093,2023-07-01,16.63,5.22
S093,2023-08-01,15.0,5.09
S093,2023-09-01,18.21,4.97
S093,2023-10-01,16.5,4.83
S093,2023-11-01,15.26,5.12
S093,2023-12-01,15.0,4.91
S093,2024-01-01,15.39,4.98
S093,2024-02-01,19.74,5.45
S093,2024-03-01,19.13,5.39
S093,2024-04-01,15.95,5.19
S093,2024-05-01,22.84,6.21
S093,2024-06-01,23.76,6.0
S093,2024-07-01,20.96,5.48
S093,2024-08-01,20.69,5.67
S093,2024-09-01,20.98,5.67
S093,2024-10-01,21.29,5.95
S093,2024-11-01,20.96,5.86
S093,2024-12-01,16.69,5.48
S094,2019-01-01,22.49,2.76
S094,2019-02-01,18.69,3.55
S094,2019-03-01,24.49,3.34
S094,2019-04-01,22.23,3.27
S094,2019-05-01,21.35,3.1
S094,2019-06-01,20.03,3.34
S094,2019-07-01,18.05,3.11
S094,2019-08-01,19.73,2.48
S094,2019-09-01,19.66,2.81
S094,2019-10-01,21.73,2.72
S094,2019-11-01,19.07,2.75
S094,2019-12-01,24.13,3.29
S094,2020-01-01,23.77,3.28
S094,2020-02-01,24.19,3.49
S094,2020-03-01,22.72,2.78
S094,2020-04-01,23.24,2.9
S094,2020-05-01,20.83,2.82
S094,2020-06-01,25.14,2.93
S094,2020-07-01,20.95,2.37
S094,2020-08-01,16.91,2.38
S094,2020-09-01,21.57,2.69
S094,2020-10-01,20.57,2.85
S094,2020-11-01,19.52,3.15
S094,2020-12-01,20.46,3.31
S094,2021-01-01,23.07,2.5
S094,2021-02-01,22.02,2.61
S094,2021-03-01,25.15,3.18
S094,2021-04-01,19.8,3.26
S094,2021-05-01,21.6,2.59
S094,2021-06-01,23.92,2.92
S094,2021-07-01,19.97,2.62
S094,2021-08-01,17.41,2.24
S094,2021-09-01,21.34,2.44
S094,2021-10-01,19.71,2.01
S094,2021-11-01,18.43,2.92
S094,2021-12-01,21.97,3.41
S094,2022-01-01,24.42,2.97
S094,2022-02-01,23.85,3.05
S094,2022-03-01,26.49,3.53
S094,2022-04-01,23.39,3.21
S094,2022-05-01,24.58,3.21
S094,2022-06-01,23.75,2.23
S094,2022-07-01,21.1,2.58
S094,2022-08-01,22.31,3.09
S094,2022-09-01,19.46,3.05
S094,2022-10-01,22.35,2.65
S094,2022-11-01,24.12,2.73
S094,2022-12-01,21.09,3.15
S094,2023-01-01,21.88,3.06
S094,2023-02-01,25.25,3.15
S094,2023-03-01,19.99,3.55
S094,2023-04-01,21.22,3.66
S094,2023-05-01,22.57,3.73
S094,2023-06-01,21.89,3.46
S094,2023-07-01,18.52,3.23
S094,2023-08-01,21.75,2.67
S094,2023-09-01,21.23,2.67
S094,2023-10-01,17.52,2.97
S094,2023-11-01,20.6,3.26
S094,2023-12-01,19.08,3.27
S094,2024-01-01,20.5,2.84
S094,2024-02-01,20.87,3.17
S094,2024-03-01,23.31,3.78
S094,2024-04-01,20.05,3.5
S094,2024-05-01,19.76,3.48
S094,2024-06-01,19.59,2.82
S094,2024-07-01,20.73,2.81
S094,2024-08-01,18.32,2.21
S094,2024-09-01,19.95,3.08
S094,2024-10-01,18.8,2.42
S094,2024-11-01,21.34,2.79
S094,2024-12-01,19.85,3.83
S095,2019-01-01,26.45,4.51
S095,2019-02-01,29.08,4.52
S095,2019-03-01,28.93,4.55
S095,2019-04-01,28.65,4.38
S095,2019-05-01,29.77,3.89
S095,2019-06-01,28.04,4.39
S095,2019-07-01,26.55,4.32
S095,2019-08-01,24.63,3.32
S095,2019-09-01,24.4,3.54
S095,2019-10-01,23.68,3.51
S095,2019-11-01,24.79,3.81
S095,2019-12-01,22.94,4.35
S095,2020-01-01,30.84,4.47
S095,2020-02-01,27.93,4.38
S095,2020-03-01,27.87,4.47
S095,2020-04-01,28.18,4.15
S095,2020-05-01,30.03,3.84
S095,2020-06-01,27.58,4.11
S095,2020-07-01,22.54,2.87
S095,2020-08-01,18.42,2.59
S095,2020-09-01,18.75,2.28
S095,2020-10-01,17.81,2.12
S095,2020-11-01,18.31,2.8
S095,2020-12-01,21.14,2.33
S095,2021-01-01,21.49,3.24
S095,2021-02-01,22.18,2.99
S095,2021-03-01,22.07,3.06
S095,2021-04-01,21.47,3.23
S095,2021-05-01,25.15,2.85
S095,2021-06-01,20.22,2.9
S095,2021-07-01,18.66,3.1
S095,2021-08-01,15.4,2.5
S095,2021-09-01,19.92,2.53
S095,2021-10-01,17.73,2.79
S095,2021-11-01,21.05,2.83
S095,2021-12-01,19.49,3.06
S095,2022-01-01,21.09,3.29
S095,2022-02-01,24.65,2.4
S095,2022-03-01,22.86,2.7
S095,2022-04-01,26.09,3.04
S095,2022-05-01,22.81,3.06
S095,2022-06-01,19.49,2.64
S095,2022-07-01,22.07,3.06
S095,2022-08-01,21.88,2.68
S095,2022-09-01,19.12,2.54
S095,2022-10-01,18.53,2.35
S095,2022-11-01,19.82,2.53
S095,2022-12-01,21.36,2.97
S095,2023-01-01,22.12,3.57
S095,2023-02-01,22.37,3.41
S095,2023-03-01,25.77,3.61
S095,2023-04-01,24.15,3.09
S095,2023-05-01,22.04,2.67
S095,2023-06-01,21.44,3.0
S095,2023-07-01,19.73,3.08
S095,2023-08-01,17.15,3.15
S095,2023-09-01,20.04,2.6
S095,2023-10-01,18.74,2.8
S095,2023-11-01,21.97,2.8
S095,2023-12-01,20.91,2.92
S095,2024-01-01,24.37,2.96
S095,2024-02-01,22.38,3.62
S095,2024-03-01,22.91,3.56
S095,2024-04-01,21.06,3.12
S095,2024-05-01,23.92,2.87
S095,2024-06-01,20.47,3.0
S095,2024-07-01,18.21,2.65
S095,2024-08-01,19.13,2.67
S095,2024-09-01,20.61,3.08
S095,2024-10-01,17.68,2.69
S095,2024-11-01,20.7,3.22
S095,2024-12-01,21.77,3.01
S096,2019-01-01,33.88,8.45
S096,2019-02-01,32.23,8.41
S096,2019-03-01,36.07,8.33
S096,2019-04-01,33.81,8.28
S096,2019-05-01,29.41,8.25
S096,2019-06-01,32.34,7.94
S096,2019-07-01,29.15,7.68
S096,2019-08-01,31.3,8.43
S096,2019-09-01,31.96,7.39
S096,2019-10-01,31.43,7.64
S096,2019-11-01,30.01,7.81
S096,2019-12-01,32.94,8.38
S096,2020-01-01,32.74,8.22
S096,2020-02-01,34.31,8.53
S096,2020-03-01,35.65,8.01
S096,2020-04-01,33.65,8.04
S096,2020-05-01,32.81,8.18
S096,2020-06-01,31.81,7.86
S096,2020-07-01,28.65,7.32
S096,2020-08-01,29.96,7.71
S096,2020-09-01,25.46,7.79
S096,2020-10-01,25.45,7.86
S096,2020-11-01,29.91,6.96
S096,2020-12-01,28.61,7.58
S096,2021-01-01,25.11,7.41
S096,2021-02-01,31.37,8.56
S096,2021-03-01,31.83,8.09
S096,2021-04-01,30.18,8.46
S096,2021-05-01,32.7,7.67
S096,2021-06-01,25.48,7.07
S096,2021-07-01,29.46,7.53
S096,2021-08-01,27.02,6.9
S096,2021-09-01,25.35,7.31
S096,2021-10-01,27.05,7.32
S096,2021-11-01,25.92,7.31
S096,2021-12-01,30.29,7.77
S096,2022-01-01,30.39,7.58
S096,2022-02-01,25.78,7.8
S096,2022-03-01,29.18,8.1
S096,2022-04-01,35.14,8.16
S096,2022-05-01,33.58,8.02
S096,2022-06-01,27.53,7.8
S096,2022-07-01,30.15,8.09
S096,2022-08-01,25.88,7.51
S096,2022-09-01,24.33,7.64
S096,2022-10-01,30.07,7.74
S096,2022-11-01,27.47,7.94
S096,2022-12-01,30.1,8.01
S096,2023-01-01,30.74,8.08
S096,2023-02-01,32.7,8.47
S096,2023-03-01,30.0,7.98
S096,2023-04-01,30.82,8.47
S096,2023-05-01,30.69,7.94
S096,2023-06-01,29.86,7.89
S096,2023-07-01,29.79,7.94
S096,2023-08-01,27.27,7.79
S096,2023-09-01,29.45,7.51
S096,2023-10-01,28.34,7.7
S096,2023-11-01,29.11,7.64
S096,2023-12-01,29.64,8.32
S096,2024-01-01,29.07,7.74
S096,2024-02-01,29.27,7.89
S096,2024-03-01,32.37,7.86
S096,2024-04-01,30.76,8.43
S096,2024-05-01,31.1,8.02
S096,2024-06-01,29.76,8.02
S096,2024-07-01,28.14,7.77
S096,2024-08-01,31.09,7.97
S096,2024-09-01,31.19,7.54
S096,2024-10-01,27.61,7.33
S096,2024-11-01,27.26,8.41
S096,2024-12-01,24.63,7.56
S097,2019-01-01,22.2,3.89
S097,2019-02-01,24.29,4.3
S097,2019-03-01,26.45,4.49
S097,2019-04-01,24.18,4.28
S097,2019-05-01,23.59,3.93
S097,2019-06-01,21.74,4.36
S097,2019-07-01,19.33,4.39
S097,2019-08-01,20.82,3.56
S097,2019-09-01,22.18,4.2
S097,2019-10-01,23.01,3.95
S097,2019-11-01,23.7,3.39
S097,2019-12-01,22.29,3.78
S097,2020-01-01,25.91,4.09
S097,2020-02-01,26.07,4.48
S097,2020-03-01,23.78,4.18
S097,2020-04-01,26.74,4.08
S097,2020-05-01,24.26,3.97
S097,2020-06-01,22.6,4.04
S097,2020-07-01,20.89,3.62
S097,2020-08-01,21.77,3.54
S097,2020-09-01,19.85,3.47
S097,2020-10-01,21.22,4.08
S097,2020-11-01,24.33,3.69
S097,2020-12-01,26.29,3.75
S097,2021-01-01,25.69,3.99
S097,2021-02-01,23.49,4.09
S097,2021-03-01,24.99,4.53
S097,2021-04-01,25.81,4.03
S097,2021-05-01,22.58,3.93
S097,2021-06-01,22.9,3.99
S097,2021-07-01,20.64,3.99
S097,2021-08-01,24.73,3.64
S097,2021-09-01,20.42,3.92
S097,2021-10-01,20.5,4.0
S097,2021-11-01,20.99,4.45
S097,2021-12-01,23.59,3.87
S097,2022-01-01,23.19,4.05
S097,2022-02-01,26.86,3.93
S097,2022-03-01,24.07,4.19
S097,2022-04-01,24.78,4.23
S097,2022-05-01,21.83,4.09
S097,2022-06-01,22.92,3.87
S097,2022-07-01,23.1,4.18
S097,2022-08-01,21.22,3.86
S097,2022-09-01,17.83,3.63
S097,2022-10-01,22.84,3.67
S097,2022-11-01,20.96,4.59
S097,2022-12-01,25.8,4.2
S097,2023-01-01,25.78,3.54
S097,2023-02-01,23.62,4.17
S097,2023-03-01,24.72,4.21
S097,2023-04-01,20.98,4.43
S097,2023-05-01,24.88,4.69
S097,2023-06-01,21.89,3.79
S097,2023-07-01,18.05,3.82
S097,2023-08-01,22.69,3.61
S097,2023-09-01,24.28,3.68
S097,2023-10-01,21.56,3.39
S097,2023-11-01,22.5,3.31
S097,2023-12-01,24.11,4.27
S097,2024-01-01,26.11,3.9
S097,2024-02-01,25.04,4.48
S097,2024-03-01,25.73,4.1
S097,2024-04-01,21.21,4.42
S097,2024-05-01,23.84,4.04
